NOTE: Some of these tickers may no longer be supported

ticker	name	exchange	type
31548987.SG			INDEX
^OEMMVNR	Ossiam Emerging Market Minimum	SNP	INDEX
31548988.SG			INDEX
31548985.SG			INDEX
SBOXOELS.SG			INDEX
^NQUSB8671T	NQ US Bnchmk Ind & Office REITs	NIM	INDEX
^NQUSS8671JPY	NQ US Sm Cap Ind & Office REITs	NIM	INDEX
^NQUSS8671CADN	NQ US Sm Cap Ind & Office REITs	NIM	INDEX
^NQUSL8671JPY	NQ US Lg Cap Ind & Office REITs	NIM	INDEX
^SP500-20201060	S&P 500 - Office Services & Sup	SNP	INDEX
^NQUSS8671AUDT	NQ US Sm Cap Ind & Office REITs	NIM	INDEX
^NQUSB8671LMAUDN	NQ US Ind & Office REITs Lg Md	NIM	INDEX
^NQUSM8671JPYN	NQ US Md Cap Ind & Office REITs	NIM	INDEX
^NQUSL8671	NQ US Lg Cap Ind & Office REITs	NIM	INDEX
^NQUSL8671JPYN	NQ US Lg Cap Ind & Office REITs	NIM	INDEX
^NQUSL8671EURN	NQ US Lg Cap Ind & Office REITs	NIM	INDEX
^NQUSM8671AUDN	NQ US Md Cap Ind & Office REITs	NIM	INDEX
^NQUSS8671GBPT	NQ US Sm Cap Ind & Office REITs	NIM	INDEX
^SP600-40402040	^SP600-40402040	SNP	INDEX
^NQUSB8671LMN	NQ US Ind & Office REITs Large	NIM	INDEX
UNUF.L			INDEX
^NQUSB8671LMEUR	NQ US Ind & Office REITs Lg Md	NIM	INDEX
^NQUSS8671CADT	NQ US Sm Cap Ind & Office REITs	NIM	INDEX
^NQUSM8671JPYT	NQ US Md Cap Ind & Office REITs	NIM	INDEX
^NQUSB8671LMGBPT	NQ US Ind & Office REITs Lg Md	NIM	INDEX
^NQUSB8671EURT	NQ US Bnchmk Ind & Office REITs	NIM	INDEX
^NQUSL8671GBP	NQ US Lg Cap Ind & Office REITs	NIM	INDEX
^NQUSB8671EUR	NQ US Bnchmk Ind & Office REITs	NIM	INDEX
^NQUSB8671GBPN	NQ US Bnchmk Ind & Office REITs	NIM	INDEX
^OFIN	NASDAQ Other Finance	NIM	INDEX
^NQUSB8671LM	NQ US Ind & Office REITs Large	NIM	INDEX
^SP400-20201060	S&P 400 - Office Services & Sup	SNP	INDEX
^NQUSL8671CADN	NQ US Lg Cap Ind & Office REITs	NIM	INDEX
^NQUSB8671EURN	NQ US Bnchmk Ind & Office REITs	NIM	INDEX
^NQUSM8671CADN	NQ US Md Cap Ind & Office REITs	NIM	INDEX
^NQUSM8671N	NQ US Md Cap Ind & Office REITs	NIM	INDEX
^12MOILTR			INDEX
E3X0001.FGI	FTSEurofirst 300 Index - Oil &	FGI	INDEX
WICAN0570.FGI			INDEX
^NQUSB0537EURT	NQ US Bnchmk Integrated Oil & G	NIM	INDEX
OIS.Z			INDEX
WIPTL0001.L			INDEX
^NQUSB0537AUDT	NQ US Bnchmk Integrated Oil & G	NIM	INDEX
^NQUSB0537GBPT	NQ US Bnchmk Integrated Oil & G	NIM	INDEX
WICAN0570.L			INDEX
^NQUSB0537GBPN	NQ US Bnchmk Integrated Oil & G	NIM	INDEX
^NQUSL0537AUDN	NQ US Lg Cap Integrated Oil & G	NIM	INDEX
WIAUS0570.L			INDEX
WIPACXJA0001.FGI			INDEX
WINAMERS0001.FGI			INDEX
^NQUSB0537T	NQ US Bnchmk Integrated Oil & G	NIM	INDEX
^W3ENE	^W3ENE	DJI	INDEX
WINAMERS0001.L			INDEX
^NQUSL0537	NQ US Lg Cap Integrated Oil & G	NIM	INDEX
^NQUSB0537EURN	NQ US Bnchmk Integrated Oil & G	NIM	INDEX
WIUSA0570.FGI			INDEX
WIGBR0570.FGI			INDEX
^NQUSB0537AUDN	NQ US Bnchmk Integrated Oil & G	NIM	INDEX
WIEXUKS0570.FGI			INDEX
WIEURS0001.L			INDEX
WIDEN0001.L			INDEX
^NQUSL0537EURN	NQ US Lg Cap Integrated Oil & G	NIM	INDEX
WORLDS0570.L			INDEX
WINAMERS0530.FGI			INDEX
^NQUSL0537JPY	NQ US Lg Cap Integrated Oil & G	NIM	INDEX
C5UK0530.L			INDEX
C0573P.SW	C0573P.SW	EBS	INDEX
^OMXH15NI	OMX Helsinki 15 Net Index	HEL	INDEX
^OMXS30SHORTX2	OMXS30 Double Short Index	STO	INDEX
^OMXHLCPI	OMX_Helsinki_Large_Cap_PI	HEL	INDEX
SLSFIEXFAST.ST			INDEX
^OMXSCAPGI	OMX Stockholm All-Share Cap_GI	STO	INDEX
^OMRXMORT35	OMRX Mortgage Bond 3-5 y Index	STO	INDEX
^OMXS30LONGX2	OMXS30 Double Long Index	STO	INDEX
^OMXSMCPI	OMX_Stockholm_Mid_Cap_PI	STO	INDEX
^OMRXALLMUNI	OMRX All plus Muni Index	STO	INDEX
^OMXO20PI	OMX Oslo 20 PI	STO	INDEX
^OMRXBOND5	OMRX Bond All 5- y Index	STO	INDEX
SHBOMXBANK.ST			INDEX
^OMXSUSTAINFIPI	OMX GES Sustainability Finland	HEL	INDEX
^OMXH15	OMX Helsinki 15	HEL	INDEX
^OMRXALL	OMRX All Index	STO	INDEX
^OMXETHICALDK	OMX GES Ethical Denmark Index	STO	INDEX
^CHXN9000	NASDAQ OMX China Technology	NIM	INDEX
^OMRXON	OMRX Deposition Overnight Index	STO	INDEX
^OMXS30NI	OMX Stockholm 30_NI	STO	INDEX
^TSTOMRXON	OMRX Deposition Overnight Index	NIM	INDEX
^OMXH15GI	OMX Helsinki 15 Gross Index	HEL	INDEX
^OMXS30CAPGI	OMX Stockholm 30 Cap_GI	NIM	INDEX
^OMXAFGX	OMX Affarsvarldens Generalindex	STO	INDEX
SHBFX05C.ST			INDEX
^NOMXSCSEGI	NASDAQ OMX Small Cap Sweden GI	STO	INDEX
^OMRXTBOND13	OMRX Treasury Bond 1-3 y Index	STO	INDEX
^OMXSUSTAINSEPI	OMX GES Sustainability Sweden P	STO	INDEX
^OMXNSCISKPI	OMX_Nordic_Small_Cap_ISK_PI	STO	INDEX
OMEL.EX			INDEX
^OMXSUSTSECAPGI	OMX GES Sustainability Sweden C	STO	INDEX
^OMXNMCSEKPI	OMX_Nordic_Mid_Cap_SEK_PI	STO	INDEX
SHBOMXVERK.ST			INDEX
^OMRXMM	OMRX Money Market Index	STO	INDEX
^OMXSUSTAINSEGI	OMX GES Sustainability Sweden G	STO	INDEX
^SLSFIEXFAST	^SLSFIEXFAST	STO	INDEX
^SHBOMXBANK	Handelsbanken OMX Bank PI	STO	INDEX
^OMXS30NEXTGI	OMX Stockholm 30 Next_GI	STO	INDEX
^NOMXSCSEPI	NASDAQ OMX Small Cap Sweden PI	STO	INDEX
^OMXHMCPI	OMX_Helsinki_Mid_Cap_PI	HEL	INDEX
^OMXS30W	^OMXS30W	STO	INDEX
^OMXS30SHORTX1	OMXS30 Short Index	NIM	INDEX
^OMRXMORT13	OMRX Mortgage Bond 1-3 y Index	STO	INDEX
^OMXCXC20PI	OMX Copenhagen Ex OMXC20 Index	NIM	INDEX
^OMXNORDICISKGI	OMX_Nordic_ISK_GI	STO	INDEX
^OMXETHICALSE	OMX GES Ethical Sweden Index	STO	INDEX
^OMRXMORTALL	OMRX Mortgage Bond All Index	STO	INDEX
^SLSFI	^SLSFI	STO	INDEX
13270505.SG			INDEX
32049208.SG			INDEX
25963203.SG			INDEX
25392171.SG			INDEX
50040600.MA			INDEX
26773624.SG			INDEX
OTN.Z			INDEX
26773625.SG			INDEX
31551713.SG			INDEX
31551714.SG			INDEX
24742101.Z			INDEX
OXXE.EX			INDEX
^NQUSM2723AUDN	NQ US Md Cap Containers & Packa	NIM	INDEX
28651682.SG			INDEX
^SALIRSKP	Salient Risk Parity Index	NYS	INDEX
^RUPEURUT	^RUPEURUT	WCB	INDEX
^NQUSS1737EUR	NQ US Sm Cap Paper EUR Index	NIM	INDEX
^PTEUROR	Pacer EuroBloc TrendPilot Index	NYS	INDEX
10450931.SW			INDEX
19279267.SW			INDEX
^NQUSB3355LMCADN	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQUSS1737AUDN	NQ US Sm Cap Paper AUD NTR Inde	NIM	INDEX
^NQUSB2723LMJPYN	NQ US Containers & Packaging L	NIM	INDEX
^NQEU3300LMCADT	NASDAQ Europe Auto & Parts Lg M	NIM	INDEX
^NQEURO3300LMEUR	NASDAQ Eurozone Auto & Parts Lg	NIM	INDEX
^NQUSM3355GBPN	NQ US Md Cap Auto Parts GBP NTR	NIM	INDEX
^NQUSB3300LMEURN	NQ US Auto & Parts Large Mid C	NIM	INDEX
^NQUSS1737EURT	NQ US Sm Cap Paper EUR TR Index	NIM	INDEX
WIEURS3350.L			INDEX
^NQDM3300CADN	NASDAQ Developed Auto & Parts C	NIM	INDEX
^RUPE60PP	^RUPE60PP	WCB	INDEX
^NQEU3300N	The NASDAQ Europe Automobiles &	NIM	INDEX
^NQUSS3355	NQ US Sm Cap Auto Parts Index	NIM	INDEX
^NQUSS3355N	NQ US Sm Cap Auto Parts Index N	NIM	INDEX
^NQUSS3355EUR	NQ US Sm Cap Auto Parts EUR Ind	NIM	INDEX
^NQUSL3300EUR	NQ US Lg Cap Auto & Parts EUR I	NIM	INDEX
^NQDM3300N	The NASDAQ Developed Markets Au	NIM	INDEX
^RUPE60UT	^RUPE60UT	WCB	INDEX
^NQEURO3300LMAUD	NASDAQ Eurozone Auto & Parts Lg	NIM	INDEX
^PAPER.BK	Paper & Printing Materials	SET	INDEX
^NQEMEU3300AUDT	NASDAQ EM Europe Auto & Parts A	NIM	INDEX
^NQEM3300LMN	NASDAQ Emerging Auto & Parts Lg	NIM	INDEX
^NQUSB3300LMAUDN	NQ US Auto & Parts Large Mid C	NIM	INDEX
^NQUSS2723EUR	NQ US Sm Cap Containers & Packa	NIM	INDEX
C1737P.SW	SWX SB PAPER PR	EBS	INDEX
^NQEMEA3300EUR	NASDAQ EMEA Auto & Parts EUR In	NIM	INDEX
^SP500-15105020	^SP500-15105020	SNP	INDEX
^NQEURO3300LMAUDN	NASDAQ Eurozone Auto & Parts Lg	NIM	INDEX
^NQUSS2723JPYT	NQ US Sm Cap Containers & Packa	NIM	INDEX
^NQUSB3355LMJPYN	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQEU3300LMCADN	NASDAQ Europe Auto & Parts Lg M	NIM	INDEX
^PKG.BK	Packaging	SET	INDEX
SWDPACXJ.L			INDEX
^NQEMEU3300EURT	NASDAQ EM Europe Auto & Parts E	NIM	INDEX
^NQUSS1737CAD	NQ US Sm Cap Paper CAD Index	NIM	INDEX
^NQUSM3300CADT	NQ US Md Cap Auto & Parts CAD T	NIM	INDEX
^NQEMEU3300GBPT	NASDAQ EM Europe Auto & Parts G	NIM	INDEX
^NQEU3300AUDT	NASDAQ Europe Auto & Parts AUD	NIM	INDEX
^NQEMEU3300GBPN	NASDAQ EM Europe Auto & Parts G	NIM	INDEX
^SP400-151030	S&P 400 Containers & Packaging	SNP	INDEX
^NQUSM3355CADT	NQ US Md Cap Auto Parts CAD TR	NIM	INDEX
^NQEMEA3300	The NASDAQ EMEA Automobiles & P	NIM	INDEX
^NQUSS3355EURN	NQ US Sm Cap Auto Parts EUR NTR	NIM	INDEX
^NQEMEU3300T	The NASDAQ EM Europe Automobile	NIM	INDEX
^NQEMEU3300AUDN	NASDAQ EM Europe Auto & Parts A	NIM	INDEX
^NQUSB3355LMT	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQUSM2723	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQASPA3300AUDT	NASDAQ ASPA Auto & Parts AUD TR	NIM	INDEX
^NQUSL3300N	NQ US Lg Cap Auto & Parts Index	NIM	INDEX
^NQEMASIA3300	The NASDAQ EM Asia Automobiles	NIM	INDEX
^NQASPA3300CADN	NASDAQ ASPA Auto & Parts CAD NT	NIM	INDEX
^NQEURO3300LMT	NASDAQ Eurozone Auto & Parts Lg	NIM	INDEX
^NQUSB3300LMT	NQ US Auto & Parts Large Mid C	NIM	INDEX
^NQUSS3300CADT	NQ US Sm Cap Auto & Parts CAD T	NIM	INDEX
^NQEURO3300EUR	NASDAQ Eurozone Auto & Parts EU	NIM	INDEX
^NQEURO3300EURT	NASDAQ Eurozone Auto & Parts EU	NIM	INDEX
^RUPEU60P	^RUPEU60P	WCB	INDEX
^NQASPA3300LMN	NASDAQ ASPA Auto & Parts Large	NIM	INDEX
^NQEM3300LMJPYN	NASDAQ EM Auto & Parts Lg Md Ca	NIM	INDEX
^NQASPA3300EURT	NASDAQ ASPA Auto & Parts EUR TR	NIM	INDEX
^NQUSS3355CAD	NQ US Sm Cap Auto Parts CAD Ind	NIM	INDEX
^NQUSB2723LMGBPN	NQ US Containers & Packaging L	NIM	INDEX
^NQEMEA3300LMGBP	NASDAQ EMEA Auto & Parts Lg Md	NIM	INDEX
^NQEMEA3300LMEUR	NASDAQ EMEA Auto & Parts Lg Md	NIM	INDEX
^SP600-15105020	S&P 600 Paper Products (Sub Ind	SNP	INDEX
^NQASPA3300LMEURT	NASDAQ ASPA Auto & Parts Lg Md	NIM	INDEX
^NQEM3300LMEURN	NASDAQ EM Auto & Parts Lg Md Ca	NIM	INDEX
^NQEM3300CADN	NASDAQ Emerging Auto & Parts CA	NIM	INDEX
^NQDM3300T	The NASDAQ Developed Markets Au	NIM	INDEX
^NQUSM3300EUR	NQ US Md Cap Auto & Parts EUR I	NIM	INDEX
^NQEM3300CADT	NASDAQ Emerging Auto & Parts CA	NIM	INDEX
^NQEU3300EUR	NASDAQ Europe Auto & Parts EUR	NIM	INDEX
^NQUSB2723LMEURT	NQ US Containers & Packaging L	NIM	INDEX
^RUPE60T	Chi-X Europe Russell PanEurope6	WCB	INDEX
WIEURS3350.FGI			INDEX
^NQUSB3355LMAUDT	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQASPA3300LMGBPT	NASDAQ ASPA Auto & Parts Lg Md	NIM	INDEX
^NQDM3300LMAUDT	NASDAQ DM Auto & Parts Lg Md Ca	NIM	INDEX
^NQUSS1737T	NQ US Sm Cap Paper TR Index	NIM	INDEX
^NQASPA3300LM	NASDAQ ASPA Auto & Parts Large	NIM	INDEX
^NQEM3300N	The NASDAQ Emerging Markets Aut	NIM	INDEX
^NQEMEU3300JPYT	NASDAQ EM Europe Auto & Parts J	NIM	INDEX
^NQUSB3300LMGBP	NQ US Auto & Parts Large Mid C	NIM	INDEX
^RUASPDFT	Russell Asia Pacific Defensive	WCB	INDEX
^SP400-15105020	S&P 400 Paper Products (Sub Ind	SNP	INDEX
^NQUSB2723JPYT	NQ US Bnchmk Containers & Packa	NIM	INDEX
^NQASPA3300LMJPYT	NASDAQ ASPA Auto & Parts Lg Md	NIM	INDEX
^NQASPA3300LMAUDT	NASDAQ ASPA Auto & Parts Lg Md	NIM	INDEX
SS09.FGI	FTSE Asia Pacific Small Cap Ind	FGI	INDEX
^NQUSB3355LMGBPT	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^RASPSTRUSD	Russell Asia Pacific SC Total R	WCB	INDEX
^NQEMASIA3300JPYN	NASDAQ EM Asia Auto & Parts JPY	NIM	INDEX
^RDPBUSD	Russell Developed Pac Bas	WCB	INDEX
31844978.SG			INDEX
^NQUSS3300EURT	NQ US Sm Cap Auto & Parts EUR T	NIM	INDEX
^NQUSB3300LMJPYN	NQ US Auto & Parts Large Mid C	NIM	INDEX
^NQUSS1737EURN	NQ US Sm Cap Paper EUR NTR Inde	NIM	INDEX
^NQUSS1737	NQ US Sm Cap Paper Index	NIM	INDEX
^NQUSL3300GBPN	NQ US Lg Cap Auto & Parts GBP N	NIM	INDEX
^SP400-15103020	S&P 400 Paper Packaging (Sub In	SNP	INDEX
^NQEU3300LMEURN	NASDAQ Europe Auto & Parts Lg M	NIM	INDEX
30234736.Z			INDEX
^NQUSB1737EUR	NQ US Bnchmk Paper EUR Index	NIM	INDEX
^NQDM3300CAD	NASDAQ Developed Auto & Parts C	NIM	INDEX
^NQUSB3355LMEURN	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQUSM2723JPYT	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQUSS3355CADT	NQ US Sm Cap Auto Parts CAD TR	NIM	INDEX
^PWTMC	Pacer Wilshire Mid Cap Trendpil	NYS	INDEX
^NQUSM2723GBPN	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQEURO3300EURN	NASDAQ Eurozone Auto & Parts EU	NIM	INDEX
^NQASPA3300GBP	NASDAQ ASPA Auto & Parts GBP In	NIM	INDEX
^NQEMEA3300LMCADT	NASDAQ EMEA Auto & Parts Lg Md	NIM	INDEX
^NQUSM2723EURT	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQEM3300LMCADT	NASDAQ EM Auto & Parts Lg Md Ca	NIM	INDEX
^NQUSS2723T	NQ US Sm Cap Containers & Packa	NIM	INDEX
^NQDM3300GBPN	NASDAQ Developed Auto & Parts G	NIM	INDEX
^SP1500-15105020	S&P Composite 1500 Paper Produc	SNP	INDEX
^NQEU3300LMT	NASDAQ Europe Auto & Parts Larg	NIM	INDEX
^NQDMASIA3300GBP	NASDAQ DM Asia Auto & Parts GBP	NIM	INDEX
^NQUSB2723LMJPY	NQ US Containers & Packaging L	NIM	INDEX
^NQUSB2723LMGBPT	NQ US Containers & Packaging L	NIM	INDEX
28651678.SG			INDEX
^NQEURO3300GBPN	NASDAQ Eurozone Auto & Parts GB	NIM	INDEX
WIDEU3350.L			INDEX
^NQEM3300LMGBP	NASDAQ EM Auto & Parts Lg Md Ca	NIM	INDEX
^NQEMEA3300LMN	NASDAQ EMEA Auto & Parts Large	NIM	INDEX
^NQUSS3300JPY	NQ US Sm Cap Auto & Parts JPY I	NIM	INDEX
^NQUSM3355GBPT	NQ US Md Cap Auto Parts GBP TR	NIM	INDEX
^NQEU3300JPYT	NASDAQ Europe Auto & Parts JPY	NIM	INDEX
^NQUSS2723JPY	NQ US Sm Cap Containers & Packa	NIM	INDEX
^NQUSS3355JPYN	NQ US Sm Cap Auto Parts JPY NTR	NIM	INDEX
^RUPEURP	^RUPEURP	WCB	INDEX
^NQUSM2723AUD	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQDMASPA3300LMT	NASDAQ DM ASPA Auto & Parts Lg	NIM	INDEX
^NQDMEU3300N	The NASDAQ DM Europe Automobile	NIM	INDEX
^NQUSM2723N	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQUSB3355LM	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQEURO3300GBP	NASDAQ Eurozone Auto & Parts GB	NIM	INDEX
^NQUSS3300JPYN	NQ US Sm Cap Auto & Parts JPY N	NIM	INDEX
^NQUSM3300JPY	NQ US Md Cap Auto & Parts JPY I	NIM	INDEX
^NQUSL3300JPYT	NQ US Lg Cap Auto & Parts JPY T	NIM	INDEX
^NQUSB2723LMEUR	NQ US Containers & Packaging L	NIM	INDEX
^NQUSM3300	NQ US Md Cap Auto & Parts Index	NIM	INDEX
^NQDM3300EURT	NASDAQ Developed Auto & Parts E	NIM	INDEX
^NQEM3300AUD	NASDAQ Emerging Auto & Parts AU	NIM	INDEX
^NQEMEA3300LMEURT	NASDAQ EMEA Auto & Parts Lg Md	NIM	INDEX
^NQDMASPA3300CADN	NASDAQ DM ASPA Auto & Parts CAD	NIM	INDEX
^NQUSM2723GBP	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQEURO3300LMCADT	NASDAQ Eurozone Auto & Parts Lg	NIM	INDEX
^NQUSB3355AUDT	NQ US Bnchmk Auto Parts AUD TR	NIM	INDEX
^NQUSB3300LMJPYT	NQ US Auto & Parts Large Mid C	NIM	INDEX
^NQDMASPA3300AUDT	NASDAQ DM ASPA Auto & Parts AUD	NIM	INDEX
^NQUSB3300CADT	NQ US Bnchmk Auto & Parts CAD T	NIM	INDEX
^NQDMEU3300EURT	NASDAQ DM Europe Auto & Parts E	NIM	INDEX
^NQDMEU3300AUD	NASDAQ DM Europe Auto & Parts A	NIM	INDEX
^NQUSB1737EURN	NQ US Bnchmk Paper EUR NTR Inde	NIM	INDEX
^NQUSB3300N	NASDAQ US Bnchmk Auto & Parts I	NIM	INDEX
^NQUSS2723EURT	NQ US Sm Cap Containers & Packa	NIM	INDEX
^NQEMASIA3300EUR	NASDAQ EM Asia Auto & Parts EUR	NIM	INDEX
^NQUSM2723T	NQ US Md Cap Containers & Packa	NIM	INDEX
^NQDMEU3300LM	NASDAQ DM Europe Auto & Parts L	NIM	INDEX
^NQDMASIA3300EURT	NASDAQ DM Asia Auto & Parts EUR	NIM	INDEX
^NQEMEA3300LM	NASDAQ EMEA Auto & Parts Large	NIM	INDEX
^NQEU3300LMEUR	NASDAQ Europe Auto & Parts Lg M	NIM	INDEX
^NQUSB3355CAD	NQ US Bnchmk Auto Parts CAD Ind	NIM	INDEX
^NQASPA3300LMEUR	NASDAQ ASPA Auto & Parts Lg Md	NIM	INDEX
^NQUSS1737GBP	NQ US Sm Cap Paper GBP Index	NIM	INDEX
^NQUSS3355JPYT	NQ US Sm Cap Auto Parts JPY TR	NIM	INDEX
^NQUSB3300GBPT	NQ US Bnchmk Auto & Parts GBP T	NIM	INDEX
^NQUSB3355LMJPY	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQEU3300JPYN	NASDAQ Europe Auto & Parts JPY	NIM	INDEX
^NQEU3300LMGBPN	NASDAQ Europe Auto & Parts Lg M	NIM	INDEX
^NQASPA3300LMAUDN	NASDAQ ASPA Auto & Parts Lg Md	NIM	INDEX
^NQUSB3355N	NQ US Bnchmk Auto Parts Index N	NIM	INDEX
^NQUSB2723AUDT	NQ US Bnchmk Containers & Packa	NIM	INDEX
31844980.SG			INDEX
^NQDMASPA3300LM	NASDAQ DM ASPA Auto & Parts Lg	NIM	INDEX
^NQDM3300LMGBPN	NASDAQ DM Auto & Parts Lg Md Ca	NIM	INDEX
^NQASPA3300AUDN	NASDAQ ASPA Auto & Parts AUD NT	NIM	INDEX
^NQUSS3300GBPN	NQ US Sm Cap Auto & Parts GBP N	NIM	INDEX
^NQEM3300CAD	NASDAQ Emerging Auto & Parts CA	NIM	INDEX
^NQUSM3300CAD	NQ US Md Cap Auto & Parts CAD I	NIM	INDEX
^NQUSL3300	NQ US Lg Cap Auto & Parts Index	NIM	INDEX
^SP1500-25101010	S&P Composite 1500 Auto Parts &	SNP	INDEX
^NQDMASPA3300EURN	NASDAQ DM ASPA Auto & Parts EUR	NIM	INDEX
^NQUSS3355T	NQ US Sm Cap Auto Parts TR Inde	NIM	INDEX
^NQEU3300LMN	NASDAQ Europe Auto & Parts Larg	NIM	INDEX
^NQUSB3355LMGBPN	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQEMASIA3300JPYT	NASDAQ EM Asia Auto & Parts JPY	NIM	INDEX
10450912.SW			INDEX
^NQUSB3300EURN	NQ US Bnchmk Auto & Parts EUR N	NIM	INDEX
^NQDMEU3300GBPN	NASDAQ DM Europe Auto & Parts G	NIM	INDEX
^NQDM3300GBP	NASDAQ Developed Auto & Parts G	NIM	INDEX
^NQUSB3355GBP	NQ US Bnchmk Auto Parts GBP Ind	NIM	INDEX
^NQUSM3355GBP	NQ US Md Cap Auto Parts GBP Ind	NIM	INDEX
^NQDM3300LMEURN	NASDAQ DM Auto & Parts Lg Md Ca	NIM	INDEX
^NQUSB3355LMAUDN	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQEMASIA3300EURN	NASDAQ EM Asia Auto & Parts EUR	NIM	INDEX
^NQDM3300LMJPYT	NASDAQ DM Auto & Parts Lg Md Ca	NIM	INDEX
^NQDMEU3300GBPT	NASDAQ DM Europe Auto & Parts G	NIM	INDEX
^NQEU3300CADT	NASDAQ Europe Auto & Parts CAD	NIM	INDEX
^NQEMEA3300GBPN	NASDAQ EMEA Auto & Parts GBP NT	NIM	INDEX
^NQEU3300EURN	NASDAQ Europe Auto & Parts EUR	NIM	INDEX
^NQDMASIA3300GBPT	NASDAQ DM Asia Auto & Parts GBP	NIM	INDEX
^NQEM3300LMCAD	NASDAQ EM Auto & Parts Lg Md Ca	NIM	INDEX
^NQEM3300JPY	NASDAQ Emerging Auto & Parts JP	NIM	INDEX
^NQDMASIA3300LMJP	NASDAQ DM Asia Auto & Parts Lg	NIM	INDEX
^NQUSM2723EURN	NQ US Md Cap Containers & Packa	NIM	INDEX
WICAN3350.FGI			INDEX
^NQDMEU3300LMGBPN	NASDAQ DM Europe Auto & Parts L	NIM	INDEX
SXSHIPPA.SG			INDEX
^NQEMASIA3300LM	NASDAQ EM Asia Auto & Parts Lg	NIM	INDEX
^NQEMEA3300AUD	NASDAQ EMEA Auto & Parts AUD In	NIM	INDEX
^NQUSB3300AUDN	NQ US Bnchmk Auto & Parts AUD N	NIM	INDEX
^NQDMASPA3300CADT	NASDAQ DM ASPA Auto & Parts CAD	NIM	INDEX
^NQEURO3300N	The NASDAQ Eurozone Automobiles	NIM	INDEX
^NQEMEA3300N	The NASDAQ EMEA Automobiles & P	NIM	INDEX
^NQASPA3300GBPT	NASDAQ ASPA Auto & Parts GBP TR	NIM	INDEX
^RUPEURUN	^RUPEURUN	WCB	INDEX
25375819.SG			INDEX
^NQDM3300LMN	NASDAQ Developed Auto & Parts L	NIM	INDEX
^NQDM3300LMCADT	NASDAQ DM Auto & Parts Lg Md Ca	NIM	INDEX
^NQUSB1737N	NQ US Bnchmk Paper Index Net To	NIM	INDEX
^NQDM3300LMCAD	NASDAQ DM Auto & Parts Lg Md Ca	NIM	INDEX
^NQDMEU3300LMT	NASDAQ DM Europe Auto & Parts L	NIM	INDEX
^NQDM3300LMAUDN	NASDAQ DM Auto & Parts Lg Md Ca	NIM	INDEX
^NQUSB3300JPYT	NQ US Bnchmk Auto & Parts JPY T	NIM	INDEX
^NQDMEU3300GBP	NASDAQ DM Europe Auto & Parts G	NIM	INDEX
^NQUSL3300CADN	NQ US Lg Cap Auto & Parts CAD N	NIM	INDEX
^NQEURO3300AUD	NASDAQ Eurozone Auto & Parts AU	NIM	INDEX
^NQUSS3300CADN	NQ US Sm Cap Auto & Parts CAD N	NIM	INDEX
^NQUSB3355LMCAD	NQ US Auto Parts Large Mid Cap	NIM	INDEX
^NQEURO3300LMGBP	NASDAQ Eurozone Auto & Parts Lg	NIM	INDEX
^NQUSS1737GBPT	NQ US Sm Cap Paper GBP TR Index	NIM	INDEX
^NQUSB2723EURN	NQ US Bnchmk Containers & Packa	NIM	INDEX
^NQEURO3300LMJPYN	NASDAQ Eurozone Auto & Parts Lg	NIM	INDEX
^NQEMASIA3300T	The NASDAQ EM Asia Automobiles	NIM	INDEX
^NQUSB3355JPYT	NQ US Bnchmk Auto Parts JPY TR	NIM	INDEX
^NQUSS3355AUDT	NQ US Sm Cap Auto Parts AUD TR	NIM	INDEX
^NQUSB2723LMAUDT	NQ US Containers & Packaging L	NIM	INDEX
^NQUSM3300JPYN	NQ US Md Cap Auto & Parts JPY N	NIM	INDEX
^NQEMEA3300JPY	NASDAQ EMEA Auto & Parts JPY In	NIM	INDEX
^NQASPA3300EURN	NASDAQ ASPA Auto & Parts EUR NT	NIM	INDEX
^NQEU3300T	The NASDAQ Europe Automobiles &	NIM	INDEX
^NQUSB2723LMCAD	NQ US Containers & Packaging L	NIM	INDEX
^NQDMEU3300LMAUDT	NASDAQ DM Europe Auto & Parts L	NIM	INDEX
^NQUSM3300CADN	NQ US Md Cap Auto & Parts CAD N	NIM	INDEX
26773620.SG			INDEX
^NQEU3300CADN	NASDAQ Europe Auto & Parts CAD	NIM	INDEX
^NQEU3300LMEURT	NASDAQ Europe Auto & Parts Lg M	NIM	INDEX
^RUPE60PN	Chi-X Europe Russell PanEurope6	WCB	INDEX
